Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,85500,2,-1500,-1.72,87000,87200,80900,99425,8347654700,1081392799500,12647869,KSQ
000240,KR7000240002,한국앤컴퍼니,KOSPI,,11380,2,-130,-1.13,11540,11540,11340,6150,70115770,1080363031200,94935240,STK
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,43150,1,1450,3.48,42550,43300,42000,76667,3277119500,1071465373850,24831179,KSQ
185750,KR7185750007,종근당,KOSPI,,85000,2,-1000,-1.16,87500,87800,84800,24463,2111504100,1068319440000,12568464,STK
014820,KR7014820005,동원시스템즈,KOSPI,,36450,2,-600,-1.62,37150,37150,36400,16296,598093900,1056732228900,28991282,STK
089590,KR7089590004,제주항공,KOSPI,,13720,1,450,3.39,13440,13840,13340,435368,5957409170,1056353714920,76993711,STK
420770,KR7420770000,기가비스,KOSDAQ,중견기업부,83000,2,-1700,-2.01,84700,85400,82700,24456,2054058500,1052087914000,12675758,KSQ
000670,KR7000670000,영풍,KOSPI,,569000,2,-10000,-1.73,581000,582000,568000,230,131567000,1048120760000,1842040,STK
114090,KR7114090004,GKL,KOSPI,,16920,1,860,5.35,16290,17060,16280,1228976,20626017860,1046597936400,61855670,STK
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,63900,2,-200,-0.31,64700,65400,63600,51941,3353437900,1037657339100,16238769,KSQ
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,48200,2,-1100,-2.23,48200,48950,48050,103479,5014502200,1033959745400,21451447,KSQ
009900,KR7009900002,명신산업,KOSPI,,19690,2,-1160,-5.56,20700,20800,19600,843569,16976781560,1033136918770,52470133,STK
195870,KR7195870001,해성디에스,KOSPI,,60600,2,-2800,-4.42,62500,63000,60100,99819,6148366800,1030200000000,17000000,STK
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,36300,2,-50,-0.14,36950,36950,36000,39850,1446423500,1028375043300,28329891,KSQ
019170,KR7019170000,신풍제약,KOSPI,,19160,1,60,0.31,19100,19500,18910,151760,2916328620,1015192408400,52984990,STK
003690,KR7003690005,코리안리,KOSPI,,7120,2,-50,-0.7,7120,7160,7100,20419,145455540,1002659325680,140822939,STK
089860,KR7089860001,롯데렌탈,KOSPI,,27100,1,100,0.37,27100,27300,26600,8556,231496150,992783107300,36634063,STK
001060,KR7001060003,JW중외제약,KOSPI,,43300,1,150,0.35,43650,44350,42000,277454,12007652500,988757058800,22835036,STK
103140,KR7103140000,풍산,KOSPI,,35250,2,-200,-0.56,35700,35750,35250,21477,762116450,987855799500,28024278,STK
010780,KR7010780005,아이에스동서,KOSPI,,31550,2,-550,-1.71,32150,32600,31500,21611,691311450,974661719300,30892606,STK
280360,KR7280360009,롯데웰푸드,KOSPI,,103300,2,-1500,-1.43,104100,104500,102900,1715,177757600,974591494200,9434574,STK
085370,KR7085370005,루트로닉,KOSDAQ,우량기업부,36600,1,100,0.27,36750,36950,36600,43679,1604240750,970186248600,26507821,KSQ
012510,KR7012510004,더존비즈온,KOSPI,,31750,2,-150,-0.47,31650,32500,31550,18814,600880750,964653392000,30382784,STK
141080,KR7141080002,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,36150,2,-1100,-2.95,37700,37850,36000,92418,3394563900,957612198600,26489964,KSQ
456040,KR7456040005,OCI,KOSPI,,128500,2,-1000,-0.77,128600,129800,128200,14272,1837957700,955619676500,7436729,STK
001800,KR7001800002,오리온홀딩스,KOSPI,,15200,2,-50,-0.33,15200,15270,15140,8808,133969730,952210414400,62645422,STK
067160,KR7067160002,아프리카TV,KOSDAQ,우량기업부,82400,2,-500,-0.6,82800,83600,81800,35240,2905061100,947168800800,11494767,KSQ
067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,9140,2,-90,-0.98,9210,9290,9130,70276,644814120,930456844200,101800530,KSQ
007340,KR7007340003,DN오토모티브,KOSPI,,92600,1,700,0.76,92100,94200,91900,5083,472910300,925444863000,9994005,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,19310,2,-790,-3.93,20250,20250,19250,231519,4548816280,924032528090,47852539,KSQ
181710,KR7181710005,NHN,KOSPI,,26400,1,400,1.54,26100,26450,25800,22942,598767900,922328404800,34936682,STK
271940,KR7271940009,일진하이솔루스,KOSPI,,25300,2,-450,-1.75,25750,25750,25200,14037,356084950,918723707000,36313190,STK
069260,KR7069260008,TKG휴켐스,KOSPI,,22350,2,-100,-0.45,22450,22450,22250,13814,308589000,913636441800,40878588,STK
098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,13280,2,-170,-1.26,13450,13450,13260,79700,1062394460,911735146400,68654755,KSQ
290650,KR7290650001,엘앤씨바이오,KOSDAQ,벤처기업부,39600,1,600,1.54,39000,39750,38800,82147,3228834350,898321683600,22684891,KSQ
287410,KR7287410005,제이시스메디칼,KOSDAQ,우량기업부,11720,1,240,2.09,11600,12080,11600,653226,7726974000,895226316560,76384498,KSQ
020560,KR7020560009,아시아나항공,KOSPI,,12010,1,120,1.01,11880,12130,11700,183511,2195158220,893685285640,74411764,STK
015750,KR7015750003,성우하이텍,KOSDAQ,우량기업부,11150,2,-120,-1.06,11350,11380,11120,527970,5924669480,892000000000,80000000,KSQ
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,82500,1,1900,2.36,81200,83700,80600,76330,6302483100,885197692500,10729669,KSQ
067310,KR7067310003,하나마이크론,KOSDAQ GLOBAL,우량기업부,18300,2,-200,-1.08,18300,18470,18000,263663,4803062940,876969928200,47921854,KSQ
178920,KR7178920005,PI첨단소재,KOSPI,,29850,2,-500,-1.65,30050,30250,29800,17705,530605150,876584711700,29366322,STK
099190,KR7099190001,아이센스,KOSDAQ,우량기업부,31750,1,1700,5.66,30100,32300,29850,441853,13820125950,873705167750,27518273,KSQ
105630,KR7105630008,한세실업,KOSPI,,21650,1,1350,6.65,20700,21700,20550,161134,3441598550,866000000000,40000000,STK
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,36350,1,200,0.55,36850,36950,36250,46763,1711279200,862891058100,23738406,KSQ
300720,KR7300720000,한일시멘트,KOSPI,,12400,1,50,0.4,12360,12420,12290,10595,131086710,858843096000,69261540,STK
009450,KR7009450008,경동나비엔,KOSPI,,58800,1,1400,2.44,56200,60000,56000,67170,3953176300,856633209600,14568592,STK
039130,KR7039130000,하나투어,KOSPI,,53400,1,400,0.75,53000,54200,53000,78185,4200771600,856492479000,16039185,STK
395400,KR7395400005,SK리츠,KOSPI,,4350,1,30,0.69,4320,4360,4250,29275,126751700,855010243650,196554079,STK
091120,KR7091120006,이엠텍,KOSDAQ,우량기업부,49450,1,6300,14.6,41250,49600,41250,915596,41759586000,847223685200,17132936,KSQ
001430,KR7001430008,세아베스틸지주,KOSPI,,23600,2,-500,-2.07,24000,24200,23600,18238,434333900,846346008400,35862119,STK
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,27000,2,-400,-1.46,27350,27450,26700,65734,1777813950,846079371000,31336273,KSQ
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,42800,2,-500,-1.15,42950,43150,41950,27441,1169452050,845414447200,19752674,KSQ
095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,38050,1,1000,2.7,36750,39000,36750,117337,4500227350,838383007950,22033719,KSQ
192650,KR7192650000,드림텍,KOSPI,,12610,2,-290,-2.25,12700,12980,12590,105753,1347575230,837475332070,66413587,STK
006650,KR7006650006,대한유화,KOSPI,,128500,2,-4000,-3.02,132500,132500,128300,9163,1193755000,835250000000,6500000,STK
299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,105300,2,-4400,-4.01,107200,109700,105200,44294,4717072000,831684777300,7898241,KSQ
003090,KR7003090008,대웅,KOSPI,,14300,2,-220,-1.52,14370,14480,14240,15508,222040170,831430314000,58141980,STK
036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,5050,2,-110,-2.13,5130,5140,5040,286831,1456874150,830524530150,164460303,KSQ
000210,KR7000210005,DL,KOSPI,,39500,2,-1200,-2.95,40800,40900,39500,23072,923454650,827757418000,20955884,STK
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,7390,2,-140,-1.86,7480,7520,7390,80645,599172380,827721539190,112005621,KSQ
330590,KR7330590001,롯데리츠,KOSPI,,3405,2,-15,-0.44,3420,3425,3400,33850,115283275,827309050020,242968884,STK
365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,3880,1,10,0.26,3870,3915,3840,12052,46555130,826785320000,213089000,STK
090460,KR7090460007,비에이치,KOSPI,,23850,2,-250,-1.04,23850,24000,23450,139477,3312191900,821975439150,34464379,STK
214320,KR7214320004,이노션,KOSPI,,41050,2,-500,-1.2,41850,41900,41000,3462,142619750,821000000000,20000000,STK
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,73000,2,-4000,-5.19,77000,77000,70800,145241,10614768000,818484760000,11212120,KSQ
016380,KR7016380008,KG스틸,KOSPI,,8160,2,-120,-1.45,8210,8250,8140,83660,684135130,816072599520,100008897,STK
003030,KR7003030004,세아제강지주,KOSPI,,196100,1,3000,1.55,193100,196900,192700,2957,577207300,812178937700,4141657,STK
008730,KR7008730004,율촌화학,KOSPI,,32550,2,-650,-1.96,33200,33200,32500,22534,735627500,807240000000,24800000,STK
294090,KR7294090006,이오플로우,KOSDAQ,기술성장기업부,26450,2,-50,-0.19,26650,26650,25500,63218,1655109050,804521371150,30416687,KSQ
348210,KR7348210006,넥스틴,KOSDAQ GLOBAL,우량기업부,78500,2,-3900,-4.73,80200,81200,78500,48805,3874352900,800454923000,10196878,KSQ
272450,KR7272450008,진에어,KOSPI,,15330,1,220,1.46,15200,15460,15130,70654,1082890350,800226000000,52200000,STK
023590,KR7023590003,다우기술,KOSPI,,17810,2,-180,-1.0,17850,17990,17450,36732,654581650,799074448770,44866617,STK
192080,KR7192080000,더블유게임즈,KOSPI,,43900,2,-300,-0.68,44150,44500,43800,6918,305168200,798574232300,18190757,STK
066575,KR7066571001,LG전자우,KOSPI,,46350,2,-1000,-2.11,47050,47250,46250,5517,256718000,796570729200,17185992,STK
085660,KR7085660009,차바이오텍,KOSDAQ,벤처기업부,14090,1,150,1.08,14470,14470,14030,288265,4123378950,792820600620,56268318,KSQ
161000,KR7161000005,애경케미칼,KOSPI,,16280,2,-330,-1.99,16590,16640,16240,137866,2262766400,792000982520,48648709,STK
272290,KR7272290008,이녹스첨단소재,KOSDAQ GLOBAL,우량기업부,39150,2,-50,-0.13,39000,39400,38900,62954,2467358450,790894910700,20201658,KSQ
060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,19230,1,70,0.37,19210,20200,18870,2097411,41029881370,787583687700,40955990,KSQ
025980,KR7025980004,아난티,KOSDAQ,우량기업부,8920,1,300,3.48,8480,9030,8470,6025601,53147426410,781655336240,87629522,KSQ
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,37650,2,-1050,-2.71,38100,38950,36500,392514,14722577300,776601015450,20626853,KSQ
002350,KR7002350007,넥센타이어,KOSPI,,7950,2,-90,-1.12,7980,8020,7920,14829,118171520,776459622150,97667877,STK
007700,KR7007700008,F&F홀딩스,KOSPI,,19620,1,1010,5.43,18610,19910,18540,68663,1334910880,767423880540,39114367,STK
002840,KR7002840007,미원상사,KOSPI,,157300,2,-4800,-2.96,161400,161500,155400,1486,237088600,762905000000,4850000,STK
025900,KR7025900002,동화기업,KOSDAQ,우량기업부,37300,2,-650,-1.71,37900,38100,37300,8229,309602450,754034233500,20215395,KSQ
006120,KR7006120000,SK디스커버리,KOSPI,,39000,2,-600,-1.52,39900,40000,38900,21632,853174900,742476345000,19037855,STK
348950,KR7348950007,제이알글로벌리츠,KOSPI,,3760,2,-40,-1.05,3795,3795,3755,94543,356194285,742133760000,197376000,STK
222080,KR7222080004,씨아이에스,KOSDAQ,중견기업부,10940,2,-350,-3.1,11290,11290,10930,208678,2303740400,735430089580,67223957,KSQ
082740,KR7082740002,HSD엔진,KOSPI,,10230,2,-820,-7.42,10680,10690,10200,642637,6685514610,731895058620,71543994,STK
950210,KR8702070002,프레스티지바이오파마,KOSPI,,12090,2,-590,-4.65,12680,12700,12020,107945,1318675080,726562513950,60096155,STK
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,32550,1,200,0.62,32600,32950,32150,255388,8334669950,721873068000,22177360,KSQ
950160,KR8840120008,코오롱티슈진,KOSDAQ,관리종목(소속부없음),9800,1,200,2.08,9740,9850,9630,34971,341175440,712513851000,72705495,KSQ
003540,KR7003540002,대신증권,KOSPI,,13990,3,0,0.0,14000,14040,13980,25973,363777180,710319866000,50773400,STK
084370,KR7084370006,유진테크,KOSDAQ GLOBAL,우량기업부,30350,2,-400,-1.3,30550,30750,30150,59572,1809062950,695501874700,22916042,KSQ
005250,KR7005250006,녹십자홀딩스,KOSPI,,14500,2,-230,-1.56,14720,14760,14500,15018,218752190,681909045000,47028210,STK
074600,KR7074600008,원익QnC,KOSDAQ GLOBAL,우량기업부,25850,2,-1000,-3.72,26850,26950,25650,192199,5064266000,679544800000,26288000,KSQ
003240,KR7003240009,태광산업,KOSPI,,610000,2,-10000,-1.61,620000,620000,610000,153,93844000,679174000000,1113400,STK
064960,KR7064960008,SNT모티브,KOSPI,,46300,2,-1050,-2.22,47350,47350,46250,5533,257825350,677051196800,14623136,STK
004490,KR7004490009,세방전지,KOSPI,,48350,1,50,0.1,48300,49000,48000,21980,1069988500,676900000000,14000000,STK
294870,KR7294870001,HDC현대산업개발,KOSPI,,10190,2,-120,-1.16,10290,10300,10180,41194,420782320,671595692700,65907330,STK
268280,KR7268280005,미원에스씨,KOSPI,,134100,2,-2400,-1.76,136500,136500,134100,446,60781300,670500000000,5000000,STK
228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,28900,1,2400,9.06,27350,30950,27100,3159397,91989348750,669775071200,23175608,KSQ
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,21450,2,-550,-2.5,21600,22050,21350,144956,3132490200,665164478550,31009999,KSQ
046890,KR7046890000,서울반도체,KOSDAQ GLOBAL,우량기업부,11400,2,-100,-0.87,11460,11460,11320,72455,825212180,664681560000,58305400,KSQ
